Tweet ID,Full Text,Mask Sentiment,Language
1295563474483974145,"KATA PEMERINTAH PAKAI MASKER
#photography 
#PEMERINTAH
#indonesia 
#stayhome https://t.co/EQQ8711TaN",Not Sure,Multiple,
1291768537695035392,"#ÚLTIMAHORA | Los casos en 24 horas marcan un nuevo máximo con 1.895 sin datos de Aragón. #coronavirus
https://t.co/oYiJZBD3wx https://t.co/lVgKkA38Hb",Not Sure,Other,
1296953210553405440,"#Tabasco | Continúa disminuyendo la curva de Covid-19, reporta la Secretaría de Salud 202 nuevos casos positivos y 18 defunciones por coronavirus en las últimas 24 horas.  

A la fecha la entidad acumula 26 mil 702 contagios y 2 mil 443 decesos. https://t.co/5OqPNOWbii",Not Sure,Other,
1245019201426714631,"Bersama Melawan Covid-19, Atasi Kelangkaan Masker Pemkab Pesan 3.000 Lembar https://t.co/PCh4GgNcxj https://t.co/J56eJscT7Z",Not Sure,Other,
1280425794167242758,Mano é vdd que o Covid tá com Bolsonaro?,Not Sure,Other,
1291993715184033797,ANONG CODE GUSTO MO BEH? https://t.co/rciqJKiUwK,Not Sure,Other,
1288611672974925825,https://t.co/Za0ClIamur,Not Sure,English,
1277659671122391040,"#Corona hat Kirchengemeinden zum digitalen Aufbruch bewegt. Sie stellten plötzlich Live-Gottesdienste und Online-Andachten ins Netz. Wie haben die Teilnehmenden sie empfunden? Jetzt mitmachen bei Umfrage:
✝️ https://t.co/44p19CI8vr
#ekhndigital #kirchevonzuhause #digitaleKirche https://t.co/JjYuode6yf",Not Sure,Other,
1296305321674190848,Los positivos por #COVID19 ⁦@regiondemurcia⁩ vuelven a dispararse en una jornada con un nuevo fallecido ⁦@UsuariosanidadM⁩ ⁦@smumfyc⁩ ⁦@SEMERGENap⁩  ⁦@APERMap_⁩ ⁦@cesmmur⁩ ⁦@MJCampilloP⁩ ⁦@vicentematas⁩  https://t.co/s5qa3hVr3T,Not Sure,Other,
1233921084346585090,Too bad they couldn't take their masks off https://t.co/fM20mpKDhS,Not Sure,English,can see anti and pro
1285691931125841921,"「コロナ関連」

https://t.co/rNDyy2XZfZ

#新型コロナ 関連の記事は
無料会員登録することで全文を閲覧できます。

：#聖教電子版 #聖教新聞 https://t.co/iFgSnvCWGH",Not Sure,Other,
1295951664877363200,Covid-19 hastaneye yatış riskini arttıran en önemli hastalıklar... https://t.co/iXvfu4genE,Not Sure,Other,
1295639954543063040,#Coronavirus: questi #wearable ti avvertono se non rispetti il distanziamento sociale https://t.co/E9R5807L38 #tecnologia #digital #salute #covid19 https://t.co/ohJgB3rg4G,Not Sure,English,
1285398766296739840,"Os FDP não colocam no título q é do Pará 👇👇

PF acha R$ 750 mil em caixa térmica na casa do nº 2 da Saúde https://t.co/e4zOmcHj5y",Not Sure,Other,
1277407296482619392,os bolsominion surtando kkkkkkkkkkk bom q sobra mais https://t.co/x8zaNYWL2C,Not Sure,Other,
1250068277126201350,@saghaahh Habistu sebab apa ? Obviously waktu covid 19 sbb the people there pakai mask,Not Sure,Multiple,
1255383184365281280,"@republikaonline ""Pa @jokowi tdk pake masker""
Salam buat protokoler istana
Bila presiden ingin bagi sembako
Buat cara yg lebih elegan mengambarkan sosok presiden
Undang masa dlm suatu ruang
Di mana jarak ngumpul nya sdh di atur
protokoler covid 19
Bagikan secara simbolis
Sisa nya panitia yg bagi https://t.co/bcBOjcqBAU",Not Sure,Other,
1294695481726185476,"@WHO @INCB_ION @UNODC @WHOWPRO @WHOAFRO @WHOEMRO @WHO_Europe @pahowho @WHOSEARO Sois basura, panda de hijos de puta. TRUMP 2020!!!!!!",Not Sure,Multiple,
1283206155511234568,El gobierno tiene virus mucho peores que el covid,Not Sure,Other,
1224608855793065986,"Pubblicità progresso.

Angelo, il cinese che ha il negozietto accanto alla Parrocchia e che solo un paio di mesi fa è tornato da un viaggio in patria. È in ottima salute e non ha portato il #Coronavirus. E manco un regalo! https://t.co/C6VyynQVCV",Not Sure,Other,
1300204198269726723,"""On a compté les morts,est-ce qu'on peut
maintenant compter les gens qui sont en vie et ne peuvent plus vivre correctement ?"" ""Abbiamo contato i morti, possiamo ora contare le persone ancora in vita e che non riescono più a vivere come prima?"" #longcovid #apresJ20 #COVID19italia https://t.co/jt9YRIaXt9",Not Sure,Other,
1282049464627331073,@domguanaco corona fest part 4 bora,Not Sure,Other,
1299654055833157632,@polres_madiun Pakai masker untuk lawan Corona 5,Not Sure,Other,
1252674763270561793,#FatihErbakanKonTvde https://t.co/KYPPgFdggv,Not Sure,Multiple,
1272767001522470913,"@Mux82_82 @DynamoLibero Walter und Minge waren es, die 2014 den Kader planten. Klar haben die Fehler gemacht. Ohne Corona hätten wir jetzt neben dem sportlichen Scherbenhaufen einen Haufen Geld. Das müssen die sich ankreiden, klar. Aber diese Rundumschläge gegen die Kaderplaner verstehe ich nicht.",Not Sure,Other,
1250361889235898368,"Nakon što je Vlada donela zaključak sa oznakom strogo poverljivo, RFZO je zaustavio nabavku medicinskih maski, rukavica i druge opreme.

Ipak, to ne znači da ih više ne nabavlja nego samo da to radi daleko od očiju javnosti👇 https://t.co/ZCCXU7oeSk",Not Sure,Other,
1277905076296863745,"Kasvomaskit EIVÄT TOIMI koronavirusta vastaan. Ne jotka väittävät niiden toimivan, OVAT #SALALIITTOTEOREETIKKO'JA.

Laittamalla nämä hatut päähäsi, ehkäiset käytännössä yhtä paljon koronatartuntaa, kuin käyttämällä maskia.

LUE TUTKIMUKSIA: https://t.co/803ERhY1rY https://t.co/fYCvftKI1e",Not Sure,Other,
1237055447787548678,@MaskaraCEC Imagina se a Dilma enfrenta um Corona Vírus e um periodo e desaceleração da economia mundial?,Not Sure,Multiple,
1273286927547015168,"¡Hoy el Parlament de Balears ha aprobado nuestra propuesta de cámaras en mataderos!
👇🐷🐰
https://t.co/JHdfoBS188

#CamarasEnMataderos #BienestarAnimal #AnimalWellfare #ForTheAnimals #AnimalAdvocacy #DerechoDeInformación #SeguridadAlimentaria #Covid19 #Alimentacion #FoodSecurity",Not Sure,Other,
1234377807909806080,@Blueband06 Khr choro yeh batao corona aya ya nh tmhre pass waiting for biryani nimrah😪😂,Not Sure,Other,
1269230094368878594,Model Halima Aden mempunyai desain masker yang bisa membantu mereka yang mengenakan jilbab dan turban melindungi diri mereka selama pandemi COVID-19. https://t.co/wyKJ2WViog,Not Sure,Other,
1294802919892475905,"A los que critican a nuestros dirigentes que han sido victimas del Covid-19 deseandole la muerte, deberían pensar en sus propias madres e hijos.
Que desolación se debe sentir cuando le deseas la muerte a tu enemigo y quien muere es uno de tu familia.
No escupan para arriba.",Not Sure,Other,
1250723554418520065,"Tata tertib masuk kantor saat Covid-19 : 
Berangkat kerja : 
- Gunakan Selalu Masker 
- Cuci tangan dengan hand sanitizer sebelum masuk kantor 
- Masuk ruang sterilized 
- Absen kedatangan kerja 
- Baru masuk ruang kerja https://t.co/Y4kCRXCxRs",Not Sure,Other,
1295528919878180864,@tjhinfar21 @kemendagri Yuk dukung dan cegah Covid #GebrakMaskerPKKdanIKAPTK https://t.co/PoBUmNe0JJ,Not Sure,Other,
1270905257111904256,@maine_rph Shaaa sa shopee mi naka buy!! 😁 dugay pa lagi sad mag abot tungod sa covid huhu,Not Sure,Other,
1273659916264394752,"Muffel sind das eine, Überträger einer potentiell tötlichen Erkrankung etwas ganz anderes! #Körperverletzung #Corona

369 Haushalte in Quarantäne + Menschen halten sich nur noch im Berufsverkehr an Maskenpflicht + Diskussion um Bußgeld für Maskenmuffel https://t.co/RG2yooATQB",Not Sure,Other,
1278613794420383744,India me 1.35 Billion me se 1.5 Billion ko bhi Corona ho gaya tab bhi Community Transmission nahi hua hoga,Not Sure,English,
1266681713603809283,@OfficeofSSC @ChouhanShivraj मामा जी मैं अपने माता पिता का सहारा हू अभी मैं घर मे सुरक्षित हू लेकिन आपके इस निर्णय ने मुझे परेशानी मे डाल दिया है जिस समय परीक्षा चालू होगी वह corona virus का सबसे खतरनाक समय होगा आप तो एक ट्वीट करके सभी छात्रों का भविष्य खतरे मे डाल दिये हैं | सभी छात्र अपनी प्रतिक्रिया दे🙏,Not Sure,Other,
1269385521815588865,"Als viroloog zou ik bij de volgende pandemie bedanken voor een adviesrol en verwijzen naar @jdceulaer, @GeertNoels, @PhRoose en tutti quanti. Zij weten het toch beter en, indien niet op dat moment, dan toch zeker achteraf.

Ben je tenminste verlost van dat gezeur van De Ceulaer.",Not Sure,Other,
1277522139449454593,@INCIndia @rohanrgupta @INCKarnataka @DKShivakumar @siddaramaiah Social distancing ki dhajjiyaan udd rahi hai.... Counter BJP but avoid ignorance... Tumhe koi haqq nahi Banta ye bolne ka ke kis neta ke birthday per social distancing ko follow nahin Kiya gaya...,Not Sure,Multiple,
1299431041086763008,"Maskelerinizi ağız ve burnunuzu içine alacak şekilde takın..

Hani bunaldım 'da çıkardım diyorsunuz ya ..Hani nefessiz kaldığınızı düşünün covid nedeniyle allah korusun hastalandığınızı düşünün.. !! #coronayaönlem #Covid_19",Not Sure,Other,
1245311167473516546,"Venga, vamos a difundir el pensamiento mágico. https://t.co/RXCqWBtbC6",Not Sure,Multiple,
1292996886308237313,Feliz día a estas personas del bien 😍 https://t.co/FBCNSwcFG8,Not Sure,Other,
1241240545285963781,Sana mawala nayung ncov miss kona si kuya glen😩,Not Sure,Other,
1251030298193625088,"Kali ini aku mau kasi tau gimana caranya Yunita bisa punya masker untuk membantu mencegah #covid19 Meskipun baru pertama kali pegang mesin jahit, hasilnya not bad dan maskernya bisa digunakan dengan baik 😷 Yuk tonton keseruan prosesnya. #youtuber #stayathome #selfquarantine #diy https://t.co/tNXxLeHIUB",Not Sure,Other,
1247435976328138753,"Pakai maskermu
Cuci tanganmu
Yakin corona pasti berlalu

#PolriHimbauPakaiMasker https://t.co/hLcDSkAZvT",Not Sure,Other,
1229030268515713025,"Iya pak saya tahu, salah saya beli masker tapi engga sakit. Tapi pak, saya pakai masker tuh demi muka engga kena debu, kan saya naik ojol bukan naik merci kayak bapak, engga kena debu jalanan~ https://t.co/9w4yiZKLwT",Not Sure,Other,
1289252253845528576,"Un verano digital y diferente desde la UCI.
#CubaSalvaVidas 
#QuedateEnCasa
@Cubacoopera_Ve3
@CubacooperaveG
@EliecerEnriqueA
@AcunaDananna
@oro_rober
@Wisner83331614
https://t.co/UJmWhQQbIR Via @Granma_Digital",Not Sure,Other,
1256659171849547776,"Bukan saja virus..... 
Akupun saat ini tidak bisa melihat senyum di bibirmu lagi.. 
: ada rindu yang tersekat masker

#coronavirus",Not Sure,Other,
1277614950068838408,Lockerungen im Kreis Warendorf: NRW verlängert Corona-Lockdown in Gütersloh https://t.co/y7wPakpQHb https://t.co/wYhxQfKdwk,Not Sure,Multiple,
1291632819693731840,"@polresberau1 Patuhi Protokol Kesehatan dengan Jaga Jarak dan Pakai Masker untuk mencegah penyebaran Covid-19. 
#PolriAjakJagaJarak",Not Sure,Other,
1244973613817741314,👇 https://t.co/sjytNopM3P,Not Sure,English,
1270729949876490241,"Les compartimos este podcast de @XponenteMX con @rulodeanda nuestro cofundador. 🎙

¡Escúchalo para escuchar sobre #emprendimientos #irrazonables y la mentalidad del startupero en tiempos de #COVID-19! 🙌
https://t.co/pz5KXj7D6F https://t.co/vxmxNTeHM2",Not Sure,Other,
1271779805999095808,"@myntra @wildcrafttweet Hain Taiyaar Hum Toh Chalo Dosto Myntra Se Online Shopping Karte Hai, Coronavirus Keya Karega. Toh Keya Tention Hai, Chalo Myntra Se Online Shopping Karte Hai
#HainTaiyaarHum  
#WildcraftSupermask #HainTaiyaarHum
#WaitingForMyntraEORS #6DaysForMyntraEORS12
@wildcrafttweet
@myntra",Not Sure,Multiple,
1255071053430341632,Einzeln abgezählt ins Becken springen? Masken tragen? Auf Urlaub fahren? Hans Peter Hutter von der MedUni Wien gibt im Podcast Antworten. Er hat einen Leitfaden für die Badesaison erarbeitet. https://t.co/xCRpKiHd27,Not Sure,Other,
1283069870167343105,@muhsnashik Pn amchya ithe lockdown ahe ani jawal cha exam centre 10 km lamb ahe amhi kay karaycha??,Not Sure,Multiple,
1222978384659128322,La OMS declara alerta internacional ante la expansión del coronavirus chino:  https://t.co/ANobh7l6cM #1AñoDeVenezuelaBella @VencedorMRT 🇻🇪,Not Sure,French,
1266391194529128452,"El dinero de los pobres para cubrir sus gastos, más hdp imposible https://t.co/wC3xKg93lZ",Not Sure,Other,
1284143296449777664,#BuenViernes para mis coterráneos Antofagasta el @JumboChile es extremadamente lento e ineficiente en los controles covid19 para su ingreso. El @LIDERcl y @Unimarc mucho más fluidos. Y OJO IDENTICAS MEDIDAS. Saludos,Not Sure,Other,
1276114427188830208,"@Karl_Lauterbach Gleiche Problem überall in #Deutschland #Türkei &amp; Co.
Bei Rücknahme Einschränkungen denken Menschen bei Lockerungen Sicherheitsvorschriften gelten nicht mehr wie Sicherheitsabstand, Maske usw.
#Türkei hat #MaskenPflicht wieder eingeführt.🤔
#Corona #CoronaVirus #CoronaVirusDE",Not Sure,Other,
1272687498939052033,"- MASKER HIDUNG - ⁣
⁣
Daerah tropic seperti #bali ini emang bikin area T-Zone itu ladang MINYAK ! Jadi biasain rawat diri ya selain imun tubuh agar kebal dari virus manjah COVID19 !! ⁣
Ingat !!! Masker + cuci tangan… https://t.co/UeZ6utLp8v",Not Sure,Other,
1242544247875801091,https://t.co/8MNlApTa6Q | Covid-19 suspende intercâmbios e mantém jovens confinados no exterior https://t.co/AbW4wbo4uB,Not Sure,Other,
1278352870757281798,"Turunkan Angka Covid-19 di Jatim, Forkopimda dan Pangkogabwilhan II Bagi Masker di Surabaya https://t.co/GOn4MHWYnX",Not Sure,Other,
1283554982776668161,@ELTIEMPO Que se los lleve el Covid 🙄 ojalá se dé el milagrito!,Not Sure,Other,
1277474396794314752,"Di Amerika, kasus positif Covid-19 sudah lebih dari 2,5 juta, sementara kematian sudah lebih dari 120 ribu jiwa. Kok masih ada aja orang yang gak mau pakai masker ya? https://t.co/rrlpktQ2b4",Not Sure,Other,
1296207432163766274,Why all the masks then?? https://t.co/rdN1zkSqYc,Not Sure,English,
1269321361094254593,@ImranKhanPTI Y they r wearing masks 🤔jb inky nazdeek corona nahi to dar kis baat ka 😕,Not Sure,Multiple,
1232659905515073537,Versões mais novas de celular da Xiaomi já vem com antivírus pro corona ou nem?,Not Sure,Other,
1284511632668815361,@hyunjaesque @kebbangnyuan virus kapal odong-odong lebih parah daripada corona,Not Sure,Multiple,
1298127916014817281,jusq may pandemic na may clearance pa bago maka enroll 🤦‍♀️🤦‍♀️🤦‍♀️,Not Sure,Multiple,
1290255896916791296,Jetzt kommt sie doch – die #Maskenpflicht an den Schulen in NRW. Für ältere Schüler soll sie sogar im Unterricht gelten. Andere Bundesländer setzen auf eine Maskenpflicht außerhalb des Unterrichts. https://t.co/MeY0KpQrZk,Not Sure,Other,
1292351602993635328,"4 cambios globales importantes que podría causar el coronavirus | Psychology Today https://t.co/takERxgxzS 
#BasicIncome",Not Sure,Multiple,
1258857964334714883,Hospital Clériston Andrade instala nova UTI para pacientes com Coronavírus - Acorda Cidade https://t.co/czbfX5vD2U,Not Sure,Other,
1299567982532726784,Polri tak bosan-bosan mengimbau kepada seluruh masyarakat untuk selalu mematuhi protokol kesehatan saat beraktivitas di luar rumah sebagai upaya pencegahan Covid-19. #PakaiMaskerUtkSemua https://t.co/uc1kIUSeZK,Not Sure,Other,
1290864877800742912,#lawancovid #newnormal #covid19 #maskermurah #maskeretnik #jualmasker #maskerkain #maskermulut #maskercantik #cucitanganpakaisabun #jagajarak #pakaimasker #pmiselalubantu #bencana #covid19musuhbersama #cegahcovid19… https://t.co/Uf4x6EE7Xz,Not Sure,Multiple,
1243627758237945859,"Y si a los gobiernos les conviene el #coronavirus (para no decir que lo crearon) porque tienen mucho gasto en las pensiones de adultos mayores y los gastos de salud pública. El virus elimina a estos dos (débiles) y ellos ""asumen"" el costo de la crisis, tomando ciertas medidas",Not Sure,Other,
1296437906937196546,"kalo ini rame, aku gak bakal minta mutualan kok. tapi klean harus pake masker kalo keluar rumah, STOP bilang covid-19 itu hoax, dan jangan lupa pake kondom kalo ngeweu.",Not Sure,Multiple,
1289224737558654976,"La Covid-19 por terrible que parezca también tiene cosas buenas.
El problema es que ustedes no están preparados para esta discusión.",Not Sure,Other,
1274813382105993218,"Y aquí, esperando a que @LuisBNava se recupere del COVID para que tengamos el doble de seguridad y la mitad de trafico.

Lleva dos años enfermo, pero si Pancho se lo ordena se cura.",Not Sure,Other,
1285042526093742083,"giat pembagian masker kepada tukang becak , sopir angkutan dan pengendara R2 di saat masa pandemi covid-19 
.

Stop pelanggaran 🖐
Stop kecelakaan 🖐
Keselamatan untuk kemanusiaan… https://t.co/vUp5mSbgZr",Not Sure,Other,
1276029806086426624,"SOLOOOOOOO PREGUNTÓ.... Y EL CENTRO CÍVICO GUBERNAMENTAL, DIJERON Y AFIRMARON QUE LO HIBAN O VAN HABILITAR PARA CIUDADANOS DE LA JONDURAS DE HAYA SEAN TRATADOS POR EL COVID.... SERAAAAAAAAAA SERAAAAAAAAAA VERDAD #ADONDEESTANUESTRODINERO #BASTAYAAAAAAAAAA https://t.co/OeBiI0r5oG",Not Sure,Other,
1281816380405235714,https://t.co/PVszYbvOqa,Not Sure,Other,
1238053460961939457,Wajib beli mask ni dekat sini start ada kes COVID19 dah,Not Sure,Other,
1286171800561385472,I min delstat (som sveriges befolkning) hade vi igår under 10 nya fall https://t.co/3FsBKcqftq,Not Sure,Multiple,
1236735204909289472,Cristiano Ronaldo Corona Virüsleri ile selamlaşıyor 😀😀😀 https://t.co/PTwdGFOX6I,Not Sure,Other,
1242042734996680705,"“สิงโต – โอบ – บิวกิ้น” โพสต์ผลตรวจไม่พบเชื้อโควิด-19 หลังร่วมงาน “แพรวา”

https://t.co/g3yNx6gKwB 

#PPTVHD36 #ช่อง36 #สิงโตปราชญา #โอบนิธิ #บิ้วกิ้นพุฒิพงศ์ #ข่าวบันเทิง #SingtoPrachaya #oabnithi #bbillkin #โควิด19 #COVID19",Not Sure,Other,
